C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_39_871.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_39_871.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_39_871.jpg, 0, 0, 0, 4.236656
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_39_974.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_39_974.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_39_974.jpg, 0, 0, 0, 4.190186
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_080.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_080.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_080.jpg, 0, 0, 0, 4.144181
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_181.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_181.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_181.jpg, 0, 0, 0, 4.098636
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_286.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_286.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_286.jpg, -0.1491963, 0, 0, 4.05087
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_387.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_387.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_387.jpg, -0.453948, 0, 0, 3.982494
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_491.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_491.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_491.jpg, -0.7958121, 0, 0, 3.879572
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_596.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_596.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_596.jpg, -1, 0.3161634, 0, 4.00766
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_704.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_704.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_704.jpg, -1, 0.5977704, 0, 4.526031
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_809.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_809.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_809.jpg, -0.6858746, 0.9536958, 0, 5.686444
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_40_922.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_40_922.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_40_922.jpg, -0.3481075, 1, 0, 6.84635
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_022.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_022.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_022.jpg, -0.04616499, 1, 0, 7.978852
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_135.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_135.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_135.jpg, -0.3847333, 1, 0, 9.309175
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_241.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_241.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_241.jpg, -0.7025734, 1, 0, 10.32013
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_352.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_352.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_352.jpg, -1, 1, 0, 11.42352
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_470.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_470.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_470.jpg, -0.8458096, 1, 0, 12.73521
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_582.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_582.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_582.jpg, -0.5106265, 1, 0, 13.61274
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_700.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_700.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_700.jpg, -0.1587646, 1, 0, 15.00705
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_799.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_799.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_799.jpg, 0, 1, 0, 16.15975
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_41_906.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_41_906.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_41_906.jpg, 0, 1, 0, 17.13153
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_010.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_010.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_010.jpg, 0, 1, 0, 18.39293
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_118.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_118.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_118.jpg, 0, 1, 0, 19.4219
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_222.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_222.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_222.jpg, 0, 1, 0, 20.44113
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_326.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_326.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_326.jpg, 0, 1, 0, 21.44349
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_432.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_432.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_432.jpg, -0.2556393, 1, 0, 22.59406
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_536.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_536.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_536.jpg, 0, 1, 0, 23.57147
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_645.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_645.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_645.jpg, 0, 1, 0, 24.5392
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_749.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_749.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_749.jpg, 0, 1, 0, 25.69142
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_855.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_855.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_855.jpg, 0, 1, 0, 26.64138
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_42_956.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_42_956.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_42_956.jpg, 0, 1, 0, 27.58167
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_066.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_066.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_066.jpg, -0.2967372, 1, 0, 28.46759
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_176.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_176.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_176.jpg, -0.008441105, 1, 0, 29.55282
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_287.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_287.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_287.jpg, 0, 1, 0, 30.19051
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_389.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_389.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_389.jpg, 0, 1, 0, 30.1899
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_499.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_499.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_499.jpg, -0.0732744, 1, 0, 30.18952
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_610.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_610.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_610.jpg, -0.4054056, 1, 0, 30.15512
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_717.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_717.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_717.jpg, -0.7246194, 1, 0, 30.11216
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_819.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_819.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_819.jpg, -0.8296816, 1, 0, 30.12037
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_43_920.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_43_920.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_43_920.jpg, -0.5424013, 1, 0, 30.19445
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_024.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_024.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_024.jpg, -0.2106957, 1, 0, 30.20144
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_135.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_135.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_135.jpg, 0, 1, 0, 30.18703
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_237.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_237.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_237.jpg, 0, 1, 0, 30.18977
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_344.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_344.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_344.jpg, 0.2907879, 1, 0, 30.16389
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_445.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_445.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_445.jpg, 0.2949207, 1, 0, 30.18137
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_547.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_547.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_547.jpg, 0.01570773, 1, 0, 30.18685
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_652.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_652.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_652.jpg, 0, 1, 0, 30.18886
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_757.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_757.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_757.jpg, 0, 1, 0, 30.18952
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_865.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_865.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_865.jpg, 0.2977824, 1, 0, 30.17032
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_44_965.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_44_965.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_44_965.jpg, 0.2192967, 1, 0, 30.18952
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_45_068.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_45_068.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_45_068.jpg, 0, 1, 0, 30.18748
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_45_171.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_45_171.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_45_171.jpg, 0, 1, 0, 30.19073
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_45_280.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_45_280.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_45_280.jpg, 0, 1, 0, 30.19054
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_45_384.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_45_384.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_45_384.jpg, 0, 1, 0, 30.19058
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_45_486.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_45_486.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_45_486.jpg, 0, 1, 0, 30.1906
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_45_591.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_45_591.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_45_591.jpg, 0, 1, 0, 30.19056
C:\Users\sarthak bhatnagar\Desktop\Data\IMG\center_2020_10_31_00_33_45_693.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\left_2020_10_31_00_33_45_693.jpg, C:\Users\sarthak bhatnagar\Desktop\Data\IMG\right_2020_10_31_00_33_45_693.jpg, 0, 1, 0, 30.19054
